# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.56429321225248,1.4378337374013195,2.824548108402462,-32.91682995898756,1.69287963675744,2.9999999999999907,-0.443376240907891,1.7492946348715317,-43.16195475640232,9.857770725818202
 0.5761681933707535,1.4547874653399795,2.8133567081880164,-33.429377356747615,1.7285045801122607,3.0000000000000093,-0.41966583285689696,1.8663554761088927,-41.707905662809885,10.236986521915062
 0.587958749123269,1.4718719819083805,2.8018672387388035,-33.92113674378563,1.763876247369807,3.0000000000000093,-0.39750915453923447,1.9870552364332812,-40.30948222666614,10.616863749840615
 0.599668386022578,1.489085278762182,2.7900840726194747,-34.39314614425904,1.799005158067734,2.999999999999981,-0.37678658450669117,2.1113748559533514,-38.96484913926761,10.99736908218336
 0.6113002450836608,1.5064253475570433,2.7780115823946807,-34.846379777783355,1.8339007352509824,3.0000000000000093,-0.35738849827767166,2.2392947031600174,-37.67208118272787,11.378473584210553
 0.6228571445125063,1.5238901799486237,2.765654140629073,-35.28175223128745,1.8685714335375192,3.000000000000019,-0.33921442005850044,2.3707945780265143,-36.42920145087845,11.760151972695947
 0.6343416166082124,1.5414777675925828,2.7530161198873024,-35.70012237881892,1.9030248498246378,3.0000000000000195,-0.3221722378141241,2.5058537151982043,-35.23421152869567,12.142381990711222
 0.6457559397763925,1.5591861021445803,2.74010189273402,-36.10229705578347,1.937267819329178,3.0,-0.3061774799089477,2.6444507872716714,-34.0851151285858,12.525143880654415
 0.6571021663942279,1.5770131752602752,2.7269158317338773,-36.489034496327406,1.9713064991826843,3.0,-0.2911526505474885,2.7865639081625715,-32.97993640886623,12.908419940551157
 0.6683821471408796,1.5949569785953275,2.713462309451525,-36.86104754404521,2.005146441422639,2.9999999999999805,-0.27702662078528745,2.9321706365616835,-31.916733980112046,13.292194151005779
